gene_id,SRR6819014,SRR6819015,SRR6819016,SRR6819017,SRR6819018,SRR6819019,SRR6819020,SRR6819021,SRR6819022,SRR6819023
FUN_009553,558,863,923,852,1259,1041,804,1193,924,1405
FUN_009703,355,414,380,355,684,521,442,773,617,781
FUN_012844,400,527,432,448,763,502,486,823,565,915
FUN_012966,160,262,138,185,381,373,226,418,329,423
FUN_013083,425,668,721,550,895,628,498,763,665,931
FUN_013288,334,364,373,361,741,678,718,887,666,712
FUN_013393,396,594,508,575,877,823,500,827,729,962
FUN_015045,0,11,0,9,15,21,15,29,16,30
FUN_013631,239,358,110,256,487,412,386,588,494,713
FUN_015210,0,0,0,0,0,0,0,0,0,0
FUN_015129,168,242,285,275,447,421,292,445,423,524
FUN_015288,11,21,0,17,24,28,18,18,30,36
FUN_016446,0,0,9,0,33,0,13,0,0,0
FUN_016803,6,4,7,4,14,6,6,6,11,15
FUN_016829,2,2,2,1,0,1,1,2,3,2
FUN_016937,7,8,5,8,4,5,8,10,7,7
FUN_016953,3,4,8,8,10,8,3,6,10,13
FUN_019616,3,0,6,0,6,3,0,13,7,10
FUN_017158,508,582,285,527,1030,625,649,1035,815,1175
FUN_017385,117,141,161,113,224,131,151,188,149,211
FUN_017444,505,715,880,734,1262,1048,634,1174,1062,1392
FUN_020318,53,61,90,79,139,91,69,106,95,157
FUN_019891,720,1296,1086,971,1547,1395,878,1334,1173,1746
FUN_020381,2,6,3,1,6,2,2,3,3,7
FUN_020499,120,127,121,52,110,130,51,48,52,234
FUN_020814,4,12,12,7,2,3,8,3,3,4
FUN_020674,2535,2882,3036,2593,5706,4175,3091,5656,4100,6321
FUN_022274,677,828,610,766,1401,1056,965,1189,905,1618
FUN_022369,1047,1567,1198,1339,3274,2231,1933,3150,2544,3396
FUN_022457,321,481,447,428,956,661,510,912,719,978
FUN_022539,699,994,979,742,1672,1209,1029,1567,1335,1896
FUN_022564,127,187,190,183,296,297,184,312,209,313
FUN_022607,131,209,199,174,293,249,182,336,211,393
FUN_022620,118,154,234,169,204,180,139,255,173,246
FUN_022713,969,1211,858,936,1250,996,1044,1188,1288,1449
FUN_022965,2,0,0,0,0,0,0,2,0,4
FUN_023187,0,0,5,0,18,0,0,0,5,9
FUN_023243,5,3,0,4,8,9,7,8,7,7
FUN_023670,2,3,0,0,0,0,4,2,6,4
FUN_025268,15,6,9,0,20,15,5,24,15,16
FUN_022790,202,687,481,183,736,743,307,968,758,855
FUN_022810,1369,4050,1605,1111,4009,4357,2087,5299,5204,6201
FUN_022888,549,1457,234,458,1237,1533,805,2140,1980,2682
FUN_001199,14,19,10,11,24,31,9,18,24,45
FUN_002212,2,2,4,2,5,4,4,2,2,9
FUN_002789,61,60,55,20,14,7,38,5,5,20
FUN_002976,160,146,120,59,16,22,109,0,10,38
FUN_003399,9,9,7,7,15,0,8,0,6,6
FUN_003171,424,361,314,61,56,22,108,0,0,148
FUN_005027,0,0,0,0,7,0,0,0,0,0
FUN_005173,150,240,239,228,315,255,204,282,223,339
FUN_005249,255,398,260,336,415,352,361,486,391,581
FUN_030658,50,106,64,80,157,129,80,114,130,161
FUN_004151,364,261,258,89,86,21,125,0,0,99
FUN_004310,376,410,278,87,136,26,99,5,8,129
FUN_004472,338,349,226,62,109,15,85,2,2,97
FUN_004638,383,459,263,264,385,181,140,96,165,340
FUN_005573,174,287,209,183,412,352,404,382,339,500
FUN_005774,37,61,26,22,78,35,48,83,32,97
FUN_006849,17,14,0,12,15,4,9,16,0,10
FUN_006273,227,258,175,247,283,287,314,368,231,368
FUN_008531,44,36,46,38,77,61,38,88,75,105
FUN_008585,76,87,80,59,171,100,78,125,125,134
FUN_008689,87,81,41,80,130,98,99,154,118,143
FUN_008940,502,880,388,786,874,782,821,836,665,1082
FUN_009025,156,230,90,207,289,217,247,280,208,311
FUN_009221,98,121,96,129,233,256,178,267,232,303
FUN_009348,560,609,611,469,938,649,682,951,746,1061
FUN_009545,167,194,159,167,398,331,233,458,336,506
FUN_009618,47,98,88,115,200,138,93,188,142,188
FUN_009701,445,682,562,563,873,711,698,910,739,1050
FUN_009663,11,11,26,10,26,23,7,18,9,20
FUN_009947,299,442,242,278,570,405,384,466,414,611
FUN_010375,67,91,124,99,251,159,123,169,155,227
FUN_010506,711,746,985,889,1252,840,805,1198,930,1349
FUN_012201,0,13,7,12,7,19,9,7,0,16
FUN_012544,4,8,4,7,4,5,2,4,0,8
FUN_012917,2,3,3,6,4,4,0,0,0,6
FUN_010612,3273,5585,2415,3900,6348,6021,3639,5023,4567,8636
FUN_011174,439,620,284,549,498,685,495,753,712,1445
FUN_013150,924,1261,1086,792,1761,1445,1035,1745,1553,2070
FUN_013242,6882,9397,7541,7554,11271,9195,8602,10616,8721,13469
FUN_013648,108,134,148,150,334,299,156,339,304,438
FUN_014779,60,55,80,60,105,89,41,120,127,134
FUN_013885,75,115,69,79,179,119,107,119,106,197
FUN_014384,159,236,180,254,396,297,242,351,316,412
FUN_013376,41,35,43,44,129,78,46,136,95,118
FUN_013446,5597,7552,6617,6992,11359,8728,7652,10674,8931,12519
FUN_015339,0,0,0,0,2,0,0,0,0,0
FUN_015490,0,0,0,0,0,0,0,0,0,0
FUN_015589,0,0,0,0,0,0,0,0,0,0
FUN_015610,0,0,0,0,0,0,0,0,0,0
FUN_015631,0,0,0,0,0,0,0,0,0,0
FUN_015966,0,0,0,0,0,0,0,0,0,0
FUN_016051,0,0,0,0,0,0,0,0,0,0
FUN_014843,284,345,212,274,408,376,444,433,433,590
FUN_015023,550,711,571,614,1099,797,739,1048,974,1506
FUN_016164,70,102,22,64,133,93,101,133,123,183
FUN_016267,217,282,259,295,507,434,218,506,381,504
FUN_016295,322,373,369,327,626,546,335,529,483,791
FUN_016560,34,21,8,16,13,3,18,3,0,9
FUN_016645,368,282,238,357,205,197,322,0,18,237
FUN_016823,142,240,159,274,364,317,270,342,248,420
FUN_016922,150,181,197,183,320,220,170,283,219,350
FUN_030659,196,317,237,346,535,430,295,459,415,555
FUN_017797,143,185,161,222,386,355,259,338,291,485
FUN_017859,35,42,34,14,69,67,41,27,21,95
FUN_016974,440,482,413,524,755,578,448,524,469,980
FUN_017016,383,454,448,488,892,538,464,788,516,715
FUN_017225,616,813,590,770,1241,1016,873,1013,1037,1371
FUN_018012,262,371,280,324,428,394,361,378,404,541
FUN_018078,264,301,283,259,673,427,283,591,509,785
FUN_018129,189,254,241,263,272,258,182,335,206,342
FUN_018187,483,720,749,671,1329,1029,816,1301,985,1276
FUN_018319,214,242,139,77,1267,1058,939,1174,1334,1595
FUN_018535,348,449,441,298,587,762,437,955,851,1251
FUN_018615,1020,1375,1385,1209,2454,2008,1640,2368,2163,2763
FUN_018717,1364,1897,1681,1568,3109,2500,1617,2615,2365,3398
FUN_018881,1104,1267,1081,1116,1763,1410,1077,1489,1267,2089
FUN_019090,91,105,34,57,113,88,87,159,125,155
FUN_019185,321,479,383,425,627,507,408,584,517,724
FUN_019855,471,563,280,351,1003,849,510,980,726,1272
FUN_020073,310,524,715,490,883,685,443,741,611,805
FUN_020113,3,0,2,6,8,2,2,3,3,3
FUN_020165,1185,1607,1365,1607,3051,2157,1947,2902,2136,2845
FUN_020363,2310,3110,2944,3293,5292,3673,3833,5738,3853,5049
FUN_021608,9,12,0,0,6,8,6,7,6,0
FUN_020776,0,0,0,0,4,0,0,0,0,0
FUN_021262,0,20,5,3,0,3,9,5,0,12
FUN_020628,14,26,11,12,10,8,22,28,0,18
FUN_021327,19,17,7,5,5,0,21,0,8,9
FUN_020429,310,408,540,390,684,550,333,580,550,737
FUN_020476,398,445,465,461,636,509,389,540,450,678
FUN_020508,80,124,114,89,182,143,133,218,168,260
FUN_021964,22,29,20,13,8,8,23,22,10,16
FUN_021696,355,547,299,492,412,393,364,168,128,442
FUN_022296,432,492,543,466,460,173,617,540,762,578
FUN_022988,0,0,0,0,0,0,0,0,0,5
FUN_022901,6,0,6,7,5,0,0,0,0,12
FUN_023036,10,9,4,0,15,7,0,5,0,28
FUN_023184,9,10,8,0,5,10,0,4,3,8
FUN_023747,7,18,4,8,12,17,10,6,3,19
FUN_023981,559,761,712,733,1211,950,758,1047,893,1360
FUN_024026,565,820,832,801,1419,1005,899,1602,1181,1504
FUN_024059,115,152,115,157,465,344,248,584,349,437
FUN_024187,8,40,15,18,59,29,36,30,32,73
FUN_024260,36,52,43,35,99,80,29,43,39,134
FUN_024362,915,1328,1139,1215,2755,2467,3705,2349,1870,3094
FUN_024477,421,414,312,322,418,563,538,417,314,506
FUN_024554,741,1366,1166,1146,1533,1452,1058,1249,1097,1445
FUN_024603,225,295,198,237,439,296,309,379,310,503
FUN_024804,17,61,18,43,45,37,24,28,19,34
FUN_024656,111,187,147,140,228,225,125,186,183,322
FUN_024677,140,245,109,177,337,270,221,374,268,374
FUN_024888,749,989,889,843,1383,994,862,1461,1180,1736
FUN_024939,8,13,6,6,14,6,13,17,8,21
FUN_024960,59,84,111,88,154,145,93,221,122,185
FUN_025083,176,218,231,221,512,438,305,444,361,504
FUN_024975,422,711,626,595,897,732,715,882,767,1075
FUN_025051,883,1187,1178,1063,2194,1568,966,2081,1502,1968
FUN_025120,182,178,108,190,262,198,162,277,237,348
FUN_025164,350,464,533,605,850,597,472,769,617,1023
FUN_025182,95,132,84,81,158,158,102,161,122,205
FUN_025393,183,232,194,184,418,289,183,488,347,549
FUN_025420,128,193,157,164,350,269,170,306,192,416
FUN_025236,984,1242,1151,1322,2188,1706,1605,2294,1692,2212
FUN_025209,469,629,756,623,1160,894,602,1060,758,1285
FUN_025311,283,354,294,308,386,335,343,373,260,406
FUN_025375,114,141,92,113,185,130,154,151,132,156
FUN_025450,348,509,527,547,840,710,632,823,714,1026
FUN_025683,227,321,303,279,857,589,358,722,607,837
FUN_026463,0,0,0,0,0,0,0,10,6,3
FUN_026434,291,340,321,320,617,438,283,522,399,706
FUN_026491,1192,1787,1716,1420,2162,1679,1322,2178,1796,2476
FUN_004651,771,983,921,857,1585,1307,1025,1586,1269,1799
FUN_005125,154,182,71,132,310,257,217,216,243,367
FUN_005742,230,251,293,243,408,394,219,428,368,490
FUN_005884,395,516,565,459,1053,842,620,1010,770,1157
FUN_006015,529,702,399,515,1046,914,695,1018,1030,1256
FUN_006520,409,719,632,713,796,759,407,620,286,775
FUN_008783,82,136,108,133,153,160,129,146,137,186
FUN_006763,3407,4740,3762,4082,7290,5518,5054,6816,6778,8763
FUN_008058,230,284,264,202,517,424,292,590,406,591
FUN_008157,908,1256,963,1086,1374,1042,1198,1212,1150,1663
FUN_008638,158,197,155,173,319,273,228,257,202,386
FUN_025828,1069,1134,973,544,1817,737,1079,709,923,1557
FUN_025720,2082,2836,2586,2585,4754,3741,2953,5147,4021,5149
FUN_025768,11,15,17,8,22,18,14,18,15,38
FUN_025861,765,582,579,377,297,447,443,185,144,387
FUN_025901,310,476,292,221,686,544,452,729,590,942
FUN_025971,234,267,277,265,532,367,360,631,467,672
FUN_026015,720,915,753,893,1424,1131,981,1476,1261,1776
FUN_026107,1556,1808,2037,1521,3064,2409,1745,3083,2434,3328
FUN_026452,311,490,225,329,654,543,424,716,580,811
FUN_010464,0,10,0,9,15,6,7,0,10,17
FUN_012855,0,0,0,6,0,19,0,9,6,0
FUN_013783,0,11,12,11,19,0,14,7,0,17
FUN_014301,0,0,0,0,0,0,0,0,0,0
FUN_016675,0,0,0,0,1,0,0,1,0,2
FUN_018211,0,0,0,0,0,0,0,0,0,0
FUN_020913,0,0,0,0,0,0,0,0,0,2
FUN_022427,414,521,504,316,433,171,801,513,182,710
FUN_022524,0,0,0,0,0,0,0,0,0,0
FUN_023640,0,0,0,0,0,0,0,0,0,0
FUN_024570,0,0,0,0,0,0,0,0,0,0
FUN_009442,538,763,807,847,1587,1221,803,1588,1245,1732
FUN_009598,2070,3018,3118,2936,5796,4149,3103,5247,3519,5292
FUN_009691,1025,955,1133,1195,2266,1401,1391,2201,1849,2419
FUN_009836,53,76,85,121,154,94,67,186,112,167
FUN_009919,299,411,305,368,704,588,475,701,603,839
FUN_010284,87,99,116,83,206,180,107,199,167,223
FUN_030662,6,5,0,5,11,10,4,1,3,7
FUN_010546,18,19,6,17,27,15,12,24,30,37
FUN_010765,25,34,37,29,26,43,30,36,30,58
FUN_013253,4,14,3,6,9,15,11,7,9,13
FUN_013396,9,9,7,24,14,25,14,9,16,32
FUN_014046,2,2,2,4,3,7,7,0,2,5
FUN_015003,4,2,4,2,7,5,3,6,7,5
FUN_015099,6,2,5,12,7,7,9,3,3,16
FUN_015247,27,44,23,31,36,45,22,26,26,55
FUN_015532,723,928,371,639,1005,1123,808,741,1196,1378
FUN_016192,148,359,122,211,220,222,151,134,130,228
FUN_016634,37,82,24,64,42,68,45,48,45,76
FUN_017170,2972,4462,4877,4505,5690,4592,4230,5475,4215,5667
FUN_017335,14,31,28,45,72,71,61,88,82,83
FUN_017773,48,26,19,29,33,37,41,54,61,80
FUN_018337,592,793,537,573,1039,876,655,838,807,1179
FUN_018647,187,260,300,343,427,343,252,386,277,493
FUN_019169,57,162,129,117,252,169,104,273,171,216
FUN_019221,538,738,751,623,878,569,728,890,702,1100
FUN_019267,94,178,150,141,225,147,116,191,172,270
FUN_019334,2735,3225,1965,2039,6545,3388,2826,4755,3980,6539
FUN_019466,164,177,134,183,449,401,230,451,344,520
FUN_019540,630,1016,902,878,975,834,800,1064,816,1076
FUN_019810,5689,9415,7351,8720,10806,8696,9790,9203,6582,9314
FUN_019903,41,71,77,67,121,129,124,136,116,148
FUN_019963,3848,5764,6437,6419,9285,6662,5762,8290,6538,8031
FUN_020097,208,327,202,330,503,373,374,545,386,443
FUN_020127,55,210,66,26,242,215,70,394,296,376
FUN_020254,1904,2135,798,2382,3278,2170,2945,4221,3095,3288
FUN_020400,169,267,200,210,563,410,275,504,450,519
FUN_030663,12,18,11,17,20,28,8,21,14,18
FUN_020602,271,323,175,282,587,544,355,580,508,707
FUN_020956,8,0,0,5,6,16,12,0,8,22
FUN_021086,3,0,0,7,6,4,5,1,2,7
FUN_021317,219,220,65,161,0,180,325,0,256,0
FUN_021397,2977,3845,1433,2379,4526,3452,4468,4023,3324,5574
FUN_021534,20,32,46,22,45,32,0,34,24,36
FUN_030664,10,10,14,8,15,0,0,14,6,9
FUN_021740,40,357,38,32,356,283,254,355,69,180
FUN_021817,5,11,6,4,13,21,20,25,9,19
FUN_021947,998,1490,801,1196,1985,1615,1488,1850,1648,2239
FUN_022136,22,28,14,22,42,31,29,27,32,58
FUN_022272,199,322,203,191,581,418,278,527,431,530
FUN_022488,18,23,26,12,0,16,49,3,5,2
FUN_022547,10,44,3,1,322,25,1,35,30,67
FUN_022586,697,1222,694,552,4097,1654,934,2379,1910,2727
FUN_022569,3,2,3,1,26,8,6,40,22,27
FUN_022706,687,1195,1203,984,1419,1304,1055,1436,1129,1532
FUN_022788,1516,2510,1723,2316,2705,2394,1874,2075,2208,2984
FUN_022896,153,204,72,150,177,159,163,263,253,278
FUN_022977,1352,2093,1652,1360,2819,1963,1288,2458,2042,2706
FUN_023034,774,1032,481,655,1334,906,832,1444,1050,1622
FUN_023174,8,52,18,0,16,12,0,29,22,62
FUN_023210,9,50,13,10,11,11,3,11,21,35
FUN_023246,1639,1964,2566,2194,17,630,1963,8,26,34
FUN_023291,10,14,7,6,15,14,37,17,21,36
FUN_023340,1,0,2,0,3,2,3,6,9,5
FUN_023369,21,29,23,24,52,55,54,67,35,88
FUN_023613,13,7,2,9,27,20,20,17,23,49
FUN_023833,69,158,90,105,209,156,120,171,127,263
FUN_024079,870,1159,768,723,1334,1068,869,1326,1198,1741
FUN_024346,370,684,233,371,943,676,591,1052,952,1167
FUN_024462,31,40,13,26,71,49,32,88,44,78
FUN_024868,25,29,8,28,47,57,29,25,56,57
FUN_025252,311,447,257,381,775,564,609,858,681,839
FUN_025309,915,943,903,1005,1413,1186,1435,1513,1134,1696
FUN_025389,10,23,9,29,9,21,12,7,6,12
FUN_025430,27,23,43,26,56,61,50,65,70,80
FUN_025455,13,31,15,11,33,9,17,32,33,37
FUN_002882,0,9,0,8,9,10,0,9,13,20
FUN_003136,45,98,70,61,166,149,108,190,154,231
FUN_004493,0,0,0,0,0,0,0,0,0,0
FUN_001320,2558,2400,1377,1349,2371,1347,2223,553,414,1686
FUN_002551,129,90,41,57,120,53,97,55,42,95
FUN_005932,341,561,469,416,890,623,518,948,615,849
FUN_006291,1044,1570,1270,1345,2725,2142,1552,2798,1912,2845
FUN_008232,3,3,0,0,0,0,1,0,2,2
FUN_007484,106,156,94,86,153,172,106,80,93,209
FUN_006485,1337,1320,772,811,1047,903,1171,641,492,984
FUN_006974,82,87,22,39,69,36,80,43,42,73
FUN_008327,537,686,792,709,976,736,531,689,530,1005
FUN_009287,288,370,342,302,807,702,481,794,716,1010
FUN_009536,74,88,122,128,116,102,72,101,69,151
FUN_008790,8014,10611,11359,12188,18762,14417,12535,17936,13888,18653
FUN_008981,1498,1947,1426,1505,2094,1732,1869,2239,1835,2855
FUN_009785,3,4,8,1,11,0,3,16,11,0
FUN_009871,34,35,28,30,31,0,10,26,22,30
FUN_009984,1169,1650,1697,1484,2159,1628,1420,1982,1573,2492
FUN_010054,422,669,595,480,1190,1084,600,1218,1014,1413
FUN_010142,67,114,61,76,171,160,141,182,191,220
FUN_010278,342,594,412,405,899,824,1166,847,627,969
FUN_010377,121,207,213,162,273,207,211,238,184,259
FUN_010453,239,353,324,269,425,346,359,372,341,511
FUN_010649,207,249,273,296,566,454,282,542,487,642
FUN_010970,0,4,6,5,0,0,4,9,0,12
FUN_010838,328,419,320,312,911,622,507,1005,705,996
FUN_011075,225,274,259,178,1202,935,707,1097,829,1177
FUN_011186,39,112,52,23,401,312,174,375,252,337
FUN_012450,296,539,426,397,581,462,316,460,355,629
FUN_013399,20,34,27,38,34,36,24,13,28,34
FUN_013620,45,69,56,60,64,53,44,47,43,44
FUN_030665,2,0,2,4,3,4,3,2,11,4
FUN_016000,112,153,163,152,381,330,279,444,354,397
FUN_016157,24,36,55,46,74,67,75,77,72,136
FUN_016517,9,0,15,8,9,25,9,12,10,17
FUN_016749,139,180,231,161,397,244,181,361,357,336
FUN_016844,9,8,11,8,10,18,0,17,16,27
FUN_016866,3,1,0,2,4,5,6,2,3,2
FUN_017230,459,643,621,617,814,688,506,748,539,970
FUN_017320,90,180,108,86,304,314,102,382,302,346
FUN_017648,32,12,30,15,16,37,12,16,24,29
FUN_017469,156,187,133,166,358,293,256,384,306,476
FUN_017412,30,51,44,23,58,55,73,46,49,68
FUN_017980,78,142,122,180,5070,2900,1650,5271,3427,6082
FUN_017763,3784,6364,7033,6464,457,2145,5650,241,117,378
FUN_018595,1,0,0,0,48,128,153,229,131,146
FUN_018110,8306,10715,9055,9083,11472,6476,8898,10802,8452,10583
FUN_018338,1195,1865,1223,1329,3250,1776,1882,4227,2358,4928
FUN_018893,5,7,6,3,4,3,2,3,1,8
FUN_018720,490,757,746,680,1326,872,721,1253,1030,1319
FUN_018949,35,47,15,58,42,40,50,11,41,54
FUN_019099,9,28,11,17,18,14,9,9,7,12
FUN_019497,6,0,4,2,4,0,0,1,0,0
FUN_019313,2509,3959,3177,2955,4037,3148,2964,3561,2610,4212
FUN_019569,522,670,654,655,864,626,586,795,800,866
FUN_019617,348,445,553,382,802,575,336,676,647,811
FUN_019798,484,679,373,254,2604,1946,576,2465,1847,2617
FUN_020082,7,43,46,48,184,84,18,142,88,137
FUN_020139,17,33,27,31,749,476,38,673,429,799
FUN_020382,30,60,50,31,461,1191,2563,1190,1269,1033
FUN_019973,851,965,833,846,1899,1673,1092,1858,1601,2207
FUN_020582,525,977,906,709,1446,1086,674,1221,1046,1598
FUN_020745,1051,1195,843,1133,2310,1749,1302,2046,1624,2410
FUN_020888,841,1219,930,1104,1936,1531,1501,2235,1804,2465
FUN_021058,273,420,439,516,621,553,393,645,539,706
FUN_021111,544,679,692,640,898,734,620,922,705,958
FUN_021144,750,859,951,884,1968,1488,1040,1673,1417,2125
FUN_021198,811,871,1746,1015,1385,1294,941,1250,1042,1188
FUN_021239,11573,15049,21129,15800,17214,15131,12601,15970,13281,17333
FUN_021509,345,479,276,361,825,549,465,711,633,933
FUN_021848,0,5,3,5,0,0,0,0,0,0
FUN_021750,0,0,0,0,0,0,0,0,0,0
FUN_021645,380,568,388,447,643,525,533,584,568,759
FUN_021689,111,181,160,131,345,262,198,321,206,308
FUN_021928,926,664,568,670,1146,652,1154,842,431,1551
FUN_022132,695,1257,927,1012,1838,1359,1031,1357,1178,1711
FUN_022471,11,11,22,17,38,38,16,45,41,43
FUN_022233,264,366,340,302,564,287,304,535,368,581
FUN_022259,2972,5637,5645,5329,5167,4277,4103,4912,3802,5272
FUN_022305,440,599,527,491,634,471,649,533,557,815
FUN_022346,280,481,398,400,659,641,454,615,532,676
FUN_022415,175,251,260,274,678,1018,362,917,866,893
FUN_021280,100796,125998,116337,118616,138302,106469,120645,124113,103724,125808
FUN_021387,546,736,634,724,1339,990,613,1180,925,1329
FUN_022522,339,605,422,435,433,507,365,395,412,512
FUN_022577,1582,2361,1468,1633,2207,1815,2868,2194,2102,2478
FUN_022727,555,896,595,775,1154,998,787,1058,915,1409
FUN_023171,168,236,351,201,426,396,242,378,245,394
FUN_022953,62,52,23,51,66,44,100,60,64,108
FUN_022993,101,128,68,138,174,121,238,157,143,199
FUN_023086,683,1108,913,891,1235,1142,1229,1208,1091,1506
FUN_023658,1,0,1,0,5,1,3,3,4,2
FUN_024178,18,15,18,15,37,34,15,35,22,28
FUN_024528,41,33,41,33,89,81,75,69,37,78
FUN_024545,213,329,369,290,589,429,340,480,393,663
FUN_024295,148,151,268,196,328,253,149,287,196,352
FUN_024314,225,337,281,298,404,257,200,369,323,450
FUN_024342,890,1498,1114,1198,1763,1471,1367,1707,1598,1928
FUN_024432,395,415,373,392,911,740,560,901,793,1151
FUN_024581,209,323,187,285,460,327,336,416,366,475
FUN_024674,162,199,219,167,309,253,171,186,213,334
FUN_024693,117,112,176,170,266,207,158,220,186,259
FUN_024970,12,13,7,19,37,7,7,14,11,24
FUN_024882,677,896,867,786,1455,1190,903,1426,1223,1514
FUN_025229,79,86,41,15,537,47,14,207,84,256
FUN_025259,74,87,41,0,268,108,62,221,174,188
FUN_025301,168,113,94,55,239,140,57,124,88,154
FUN_025184,162,300,142,40,390,172,132,249,186,315
FUN_025207,2220,2062,3072,692,104,1672,2416,297,152,327
FUN_025507,24,46,11,3,130,21,21,50,30,53
FUN_025325,58,70,39,9,238,38,6,132,58,115
FUN_025344,31,36,14,5,131,15,31,70,35,55
FUN_025376,96,103,54,30,275,120,86,204,160,229
FUN_025451,22,22,16,7,34,21,4,20,13,23
FUN_025475,46,46,26,2,143,28,6,83,41,60
FUN_025532,95,102,53,28,269,125,92,206,167,236
FUN_025563,79,61,31,22,164,44,33,96,66,115
FUN_025601,43,61,18,0,146,54,34,64,64,52
FUN_025626,0,0,0,0,29,11,4,18,30,18
FUN_025698,163,225,172,216,342,269,274,295,244,406
FUN_025893,27,55,16,7,80,74,25,56,51,88
FUN_026031,19,18,8,11,29,53,19,21,33,41
FUN_026219,12,58,21,36,16,8,16,11,16,18
FUN_026124,389,451,377,402,1155,746,571,1233,700,1179
FUN_004968,7,34,24,23,47,26,27,60,40,68
FUN_005136,13,36,32,17,37,8,17,43,42,86
FUN_030667,0,77,53,13,128,182,23,144,109,271
FUN_030666,228,901,983,271,1011,1439,456,2281,897,3393
FUN_005981,127,187,169,115,101,45,237,127,34,175
FUN_006206,87,92,117,71,211,172,157,292,229,247
FUN_007016,6,5,6,8,10,12,0,12,0,21
FUN_008450,0,11,0,7,17,8,10,14,14,10
FUN_007761,50,78,43,64,190,128,74,132,111,198
FUN_012438,27,46,17,36,32,32,32,34,39,45
FUN_012546,20,62,63,30,59,44,26,43,48,63
FUN_012710,13,30,34,20,15,14,16,12,22,21
FUN_012735,19,18,12,27,25,17,22,19,4,16
FUN_013437,0,0,9,3,0,8,0,0,3,4
FUN_013913,1,2,0,0,2,1,2,0,3,2
FUN_014188,0,0,0,0,3,0,2,0,3,2
FUN_014687,40,64,25,17,68,33,15,21,32,34
FUN_016218,6,0,0,0,6,6,4,32,7,7
FUN_017085,6,16,5,23,0,0,0,0,5,0
FUN_017597,3,9,11,11,13,8,9,8,16,12
FUN_017756,7,2,3,2,0,2,1,4,3,3
FUN_018143,0,0,0,0,8,3,5,2,0,6
FUN_017817,22,41,33,39,55,25,25,45,31,52
FUN_019998,2,0,0,0,1,0,0,2,0,3
FUN_020226,3,0,3,0,2,2,0,0,0,6
FUN_019943,0,3,2,0,3,0,0,2,0,0
FUN_019332,3,3,8,3,5,7,6,6,7,10
FUN_019366,7,24,17,31,29,16,16,26,8,27
FUN_019395,21,21,7,16,36,22,51,20,20,28
FUN_019429,3,0,7,1,0,3,2,3,10,2
FUN_019449,3,4,5,4,10,9,6,3,1,11
FUN_019471,7,1,2,7,6,2,6,4,3,7
FUN_019751,2,0,0,0,5,0,2,6,0,5
FUN_019847,3,0,0,0,0,0,0,0,0,0
FUN_019962,4,9,23,22,21,25,10,18,20,24
FUN_020389,0,0,0,0,1,0,0,2,0,0
FUN_020440,161,205,196,197,551,434,193,535,444,509
FUN_020534,144,218,147,180,216,130,289,73,45,186
FUN_020549,78,130,55,118,141,77,154,61,48,147
FUN_020965,5,13,6,0,24,17,4,5,17,17
FUN_020992,16,15,4,10,25,19,21,33,35,53
FUN_021042,13,13,3,10,6,17,11,26,22,23
FUN_020806,73,100,28,56,21,32,71,54,33,58
FUN_020843,456,491,523,296,349,277,510,292,207,339
FUN_022049,1,0,1,1,1,0,0,0,1,1
FUN_022904,304,421,443,341,563,376,360,531,506,644
FUN_022880,9,13,22,22,47,49,20,55,51,80
FUN_022939,1169,1589,1507,1488,2343,1894,1499,2107,1705,2804
FUN_022982,39,53,30,40,50,24,34,15,22,52
FUN_023037,546,890,435,705,484,534,626,391,323,476
FUN_023128,136,219,106,206,139,144,229,119,125,173
FUN_023271,57,55,50,47,46,24,48,29,18,44
FUN_023443,743,1130,1239,958,1247,1055,946,1206,915,1485
FUN_023466,351,499,246,383,568,442,378,449,418,620
FUN_023615,241,448,278,346,563,505,385,539,405,685
FUN_023665,81,143,81,146,172,182,126,194,123,149
FUN_023755,716,895,939,844,1623,1260,992,1515,1247,1869
FUN_023788,90,158,92,100,199,182,121,189,147,311
FUN_024115,1,0,0,0,0,4,0,0,1,0
FUN_024209,3,2,1,3,2,2,0,2,3,8
FUN_023854,372,387,387,395,826,629,516,765,625,944
FUN_023872,167,242,204,151,273,258,174,267,197,280
FUN_025149,2,0,0,0,0,0,0,0,0,0
FUN_024791,279,315,316,325,923,759,456,848,675,1158
FUN_024813,272,354,442,393,583,397,330,542,462,669
FUN_024829,59,69,83,87,120,97,59,126,91,145
FUN_002233,316,431,384,218,411,153,452,388,200,536
FUN_002525,20,9,8,8,16,16,9,43,25,26
FUN_002598,44,43,42,51,76,37,33,68,40,71
FUN_002811,61,35,49,37,58,38,24,47,28,48
FUN_025571,0,0,0,0,4,5,0,2,0,2
FUN_025857,0,0,0,0,0,0,0,0,0,0
FUN_025281,397,900,482,492,1367,1346,589,1932,1683,1734
FUN_025418,33,35,35,29,74,52,49,34,46,82
FUN_025504,21,24,0,13,18,19,0,13,11,21
FUN_025715,583,664,531,632,1241,935,625,1141,911,1193
