gene_id,Name
FUN_015318,
FUN_001928,
FUN_002866,
FUN_004633,
FUN_006290,
FUN_007050,
FUN_030421,
FUN_008637,
FUN_010041,
FUN_010758,
FUN_011146,
FUN_012709,TMEM48
FUN_012854,
FUN_013205,
FUN_013286,
FUN_013364,
FUN_013496,
FUN_013539,
FUN_014379,
FUN_014484,TXNL4A
FUN_014548,
FUN_014704,
FUN_014851,
FUN_015013,
FUN_015203,
FUN_015479,
FUN_000052,
FUN_002890,
FUN_003530,
FUN_004537,
FUN_006553,
FUN_006819,
FUN_007287,
FUN_007384,
FUN_007438,
FUN_007641,
FUN_007875,CDC14
FUN_008494,
FUN_008906,
FUN_009039,
FUN_009731,
FUN_010585,
FUN_011165,
FUN_011199,
FUN_011376,
FUN_011436,
FUN_011816,
FUN_012026,
FUN_012572,
FUN_013126,
FUN_013731,
FUN_014652,
FUN_014892,
FUN_015272,CHEK2_4
FUN_000782,
FUN_001499,
FUN_004819,DIRAS2_1
FUN_005509,
FUN_005827,
FUN_005940,
FUN_005973,
FUN_006196,
FUN_006327,
FUN_006426,
FUN_006519,
FUN_006703,
FUN_006835,
FUN_006934,
FUN_007226,
FUN_007280,
FUN_007423,
FUN_007637,
FUN_007962,
FUN_008214,
FUN_008362,
FUN_008729,
FUN_008880,MAP1LC3C
FUN_030441,
FUN_010539,
FUN_010653,
FUN_010847,
FUN_011164,
FUN_011259,
FUN_011401,
FUN_011559,
FUN_011705,
FUN_011908,
FUN_011943,
FUN_012221,
FUN_012376,
FUN_012603,
FUN_012801,
FUN_012827,
FUN_013441,
FUN_013771,
FUN_014376,
FUN_014504,TBX20_2
FUN_014590,H15_2
FUN_014712,
FUN_014764,
FUN_000205,
FUN_000787,
FUN_001279,
FUN_001553,
FUN_001616,
FUN_003148,ATP1A1_1
FUN_003906,SNX6
FUN_004139,
FUN_004306,
FUN_004607,
FUN_006461,UGT-50_1
FUN_006689,
FUN_007488,
FUN_007603,
FUN_007721,
FUN_007855,
FUN_008022,
FUN_008348,
FUN_008811,AIMP2
FUN_009033,
FUN_009250,
FUN_009504,
FUN_009532,
FUN_009594,
FUN_009665,
FUN_009693,
FUN_010002,
FUN_010252,
FUN_010423,
FUN_010589,
FUN_010793,
FUN_011002,
FUN_011160,
FUN_011424,
FUN_011456,
FUN_011572,
FUN_011694,
FUN_012365,
FUN_030446,
FUN_013041,TMOD2
FUN_030447,
FUN_013266,
FUN_013453,
FUN_013672,
FUN_013858,
FUN_014717,
FUN_030450,
FUN_001797,
FUN_002201,
FUN_002779,
FUN_003094,RH2_8
FUN_003335,RH2_9
FUN_003551,
FUN_003856,
FUN_004089,
FUN_004281,
FUN_004376,MEI-9
FUN_004696,
FUN_004802,
FUN_005235,
FUN_005506,
FUN_005547,
FUN_005878,
FUN_005997,RAP1B
FUN_006094,
FUN_006332,
FUN_006444,
FUN_006593,
FUN_007531,HSDL2_1
FUN_007709,
FUN_007975,
FUN_008413,
FUN_008884,
FUN_009273,
FUN_009513,
FUN_009675,
FUN_009880,
FUN_010133,
FUN_010321,
FUN_010679,
FUN_010705,
FUN_011094,
FUN_011256,
FUN_011326,
FUN_011348,
FUN_011440,
FUN_011826,
FUN_011847,
FUN_011875,
FUN_011903,
FUN_012047,
FUN_012144,
FUN_012238,
FUN_012250,
FUN_012644,
FUN_013156,
FUN_013440,LUC7L
FUN_013460,
FUN_013723,
FUN_013791,
FUN_013967,
FUN_014035,
FUN_014056,
FUN_014081,
FUN_014134,
FUN_000459,
FUN_001124,
FUN_001540,
FUN_001730,
FUN_001789,
FUN_002117,
FUN_002422,INTS6_1
FUN_002888,SMC4_3
FUN_004029,
FUN_004302,
FUN_004960,
FUN_005463,
FUN_005600,
FUN_006530,
FUN_006765,CPB2_1
FUN_007014,CPB2_2
FUN_007252,CPB2_3
FUN_007494,
FUN_007585,
FUN_007725,
FUN_007777,
FUN_007915,SPNS3_1
FUN_008227,
FUN_008568,
FUN_009438,
FUN_009689,
FUN_010025,
FUN_010331,
FUN_010467,
FUN_010525,SMC4_5
FUN_010605,
FUN_010674,
FUN_010716,
FUN_010810,
FUN_010861,
FUN_010907,
FUN_010947,
FUN_011010,CLIP1
FUN_011069,
FUN_011317,
FUN_011409,
FUN_011490,H2B
FUN_011642,UNC32
FUN_011769,
FUN_012006,SMC4_6
FUN_012045,
FUN_012108,
FUN_012220,
FUN_012373,
FUN_012601,
FUN_012798,
FUN_013024,
FUN_030466,
FUN_000933,
FUN_004107,
FUN_004381,
FUN_005275,
FUN_006419,
FUN_006465,
FUN_006580,
FUN_007299,
FUN_007609,
FUN_008152,
FUN_009389,
FUN_009911,
FUN_010085,
FUN_010436,
FUN_010508,
FUN_011492,
FUN_011557,
FUN_030467,
FUN_002268,
FUN_030473,
FUN_004316,
FUN_004330,
FUN_004458,
FUN_004546,
FUN_004750,
FUN_005174,
FUN_005436,
FUN_030474,
FUN_005965,
FUN_006220,
FUN_007602,
FUN_007809,
FUN_009076,
FUN_009508,
FUN_030480,
FUN_030481,
FUN_003383,
FUN_003924,
FUN_004059,
FUN_004142,
FUN_004532,
FUN_004714,
FUN_005071,
FUN_005474,
FUN_006049,
FUN_006438,
FUN_006695,TAF2
FUN_007136,PI16_1
FUN_007503,PI16_2
FUN_007769,PI16_3
FUN_007937,PI16_4
FUN_008299,PI16_5
FUN_008824,
FUN_009124,
FUN_009246,
FUN_009407,
FUN_009539,COL2A1_1
FUN_009688,COL2A1_2
FUN_009792,
FUN_009973,YEATS4
FUN_009991,
FUN_010414,
FUN_010807,
FUN_010962,
FUN_010993,
FUN_011184,
FUN_011243,
FUN_030482,HIS4_1
FUN_030483,
FUN_002518,
FUN_002963,
FUN_003236,
FUN_004922,
FUN_008277,
FUN_000571,
FUN_002024,
FUN_002724,
FUN_003110,
FUN_005098,
FUN_007393,
FUN_007539,
FUN_007821,
FUN_009194,
FUN_009311,
FUN_009860,
FUN_010931,
FUN_001180,
FUN_001254,OTOP3_1
FUN_001584,
FUN_002291,
FUN_002666,
FUN_002902,
FUN_003063,
FUN_003088,
FUN_003154,
FUN_004185,
FUN_004392,
FUN_004515,
FUN_004918,
FUN_005256,
FUN_006226,
FUN_006503,
FUN_006611,
FUN_006737,
FUN_006891,RPL11
FUN_007119,
FUN_007181,
FUN_007760,
FUN_030506,
FUN_008520,
FUN_008692,
FUN_008889,
FUN_009446,
FUN_009615,
FUN_009786,
FUN_030507,
FUN_030508,
FUN_002603,
FUN_004704,
FUN_004733,
FUN_005117,
FUN_005266,
FUN_005517,
FUN_006599,
FUN_006673,
FUN_007827,
FUN_007995,
FUN_008187,
FUN_009107,
FUN_009142,
FUN_009521,
FUN_009738,
FUN_000012,
FUN_000659,
FUN_002361,GPRNPY2_1
FUN_003083,
FUN_004324,
FUN_004421,
FUN_004541,
FUN_005164,
FUN_005689,
FUN_005762,
FUN_005868,
FUN_006151,
FUN_006239,
FUN_006538,
FUN_006577,
FUN_006667,
FUN_007745,
FUN_008266,
FUN_008339,
FUN_008435,
FUN_008669,
FUN_009091,
FUN_009522,
FUN_009867,
FUN_009950,
FUN_010015,
FUN_010039,
FUN_000894,
FUN_001045,
FUN_001654,
FUN_001715,
FUN_002418,
FUN_002550,
FUN_003137,
FUN_005376,
FUN_005812,
FUN_005882,
FUN_006061,
FUN_006627,
FUN_006757,
FUN_007131,
FUN_007214,
FUN_007235,
FUN_007683,LETM1_5
FUN_008523,
FUN_009004,
FUN_009180,
FUN_009377,
FUN_003484,
FUN_005777,
FUN_006270,
FUN_007076,
FUN_007200,
FUN_007227,
FUN_007545,
FUN_002404,
FUN_002783,
FUN_003391,
FUN_003867,
FUN_003974,
FUN_004946,
FUN_005384,CAND1_3
FUN_005842,
FUN_007345,
FUN_007432,
FUN_007832,
FUN_000835,DIP2_1
FUN_002184,
FUN_002480,
FUN_030534,
FUN_002929,
FUN_003007,
FUN_003349,
FUN_003496,
FUN_003657,
FUN_003730,
FUN_003838,
FUN_003937,
FUN_004087,METTL24_10
FUN_004182,
FUN_004432,
FUN_004795,
FUN_004836,
FUN_004868,
FUN_004993,
FUN_005108,
FUN_005423,
FUN_005580,
FUN_005705,
FUN_005920,
FUN_006082,BRE-2_16
FUN_006331,
FUN_006393,EIF4G3_3
FUN_006866,
FUN_006957,
FUN_007128,
FUN_007412,HBP1
FUN_007570,
FUN_007738,
FUN_007824,
FUN_008041,
FUN_008337,
FUN_008533,
FUN_001029,
FUN_001248,
FUN_001538,
FUN_001878,
FUN_002137,
FUN_002410,
FUN_002621,
FUN_002705,
FUN_002969,
FUN_003140,
FUN_003300,
FUN_003490,
FUN_003683,
FUN_003938,
FUN_004065,
FUN_004234,
FUN_004615,
FUN_030544,
FUN_005671,
FUN_006011,
FUN_006293,
FUN_006865,
FUN_007202,
FUN_007881,
FUN_000664,
FUN_000878,
FUN_001467,
FUN_003536,
FUN_005702,
FUN_006845,SBNO1_14
FUN_007043,SBNO1_15
FUN_007213,SBNO1_16
FUN_007406,SBNO1_17
FUN_007636,
FUN_007867,SBNO1_22
FUN_008000,
FUN_002850,
FUN_002964,
FUN_003020,
FUN_005740,
FUN_005955,
FUN_006590,
FUN_001065,
FUN_001140,C1QTNF2_1
FUN_002648,
FUN_002826,
FUN_003365,MHC2_1
FUN_004150,
FUN_004242,
FUN_004387,
FUN_004492,
FUN_004623,MHC2_2
FUN_004933,
FUN_005420,
FUN_005724,
FUN_006645,
FUN_006848,
FUN_006894,
FUN_007140,
FUN_007250,
FUN_001507,
FUN_001865,
FUN_004961,
FUN_005927,
FUN_001287,
FUN_001405,
FUN_001690,
FUN_001910,
FUN_002456,
FUN_002688,LIN7C
FUN_002841,CCT6A
FUN_003418,
FUN_003731,
FUN_003810,
FUN_003888,
FUN_004217,CHT2_1
FUN_005034,
FUN_000496,
FUN_000834,
FUN_001122,
FUN_001269,
FUN_001423,
FUN_001618,
FUN_001687,
FUN_002028,
FUN_002336,
FUN_002650,
FUN_002950,
FUN_003180,
FUN_005542,
FUN_005714,
FUN_006186,
FUN_000799,
FUN_001335,
FUN_001501,
FUN_001602,
FUN_002484,
FUN_002733,
FUN_002954,
FUN_003106,
FUN_003386,
FUN_003584,
FUN_004416,
FUN_004540,
FUN_004759,
FUN_004986,
FUN_005083,GR28B
FUN_000130,
FUN_000627,
FUN_001244,
FUN_001330,
FUN_004841,
FUN_005111,
FUN_005172,
FUN_000016,
FUN_002645,
FUN_003864,
FUN_004560,
FUN_004580,
FUN_000509,
FUN_003082,
FUN_003783,
FUN_004569,
FUN_005169,
FUN_000538,
FUN_000928,
FUN_030580,
FUN_001795,RPS12_1
FUN_002057,
FUN_002646,RGK1_1
FUN_002854,RGK1_2
FUN_003305,RGK1_3
FUN_003743,
FUN_005003,
FUN_000367,
FUN_000675,SMC4_1
FUN_002658,
FUN_004539,
FUN_000981,
FUN_001198,
FUN_001894,
FUN_000089,
FUN_001416,
FUN_001867,
FUN_002810,
FUN_030591,
FUN_001204,
FUN_002915,
FUN_003055,
FUN_003116,
FUN_000690,
FUN_001310,
FUN_002721,
FUN_001116,
FUN_001572,
FUN_001972,
FUN_002015,
FUN_002535,
FUN_002715,
FUN_002910,
FUN_003592,
FUN_030614,
FUN_001074,RIP11_1
FUN_001810,
FUN_001996,
FUN_002168,
FUN_001569,
FUN_000149,
FUN_002033,
FUN_002071,
FUN_003166,
FUN_002930,
FUN_000921,
FUN_002052,
FUN_001597,
FUN_000382,
FUN_001390,
FUN_001840,
FUN_001897,
FUN_002372,
FUN_002741,
FUN_000003,
FUN_002761,
FUN_002595,
FUN_001742,
FUN_002553,
FUN_000125,
FUN_001047,
FUN_000111,
FUN_002151,
FUN_000917,
FUN_001076,
FUN_000139,
FUN_000663,
FUN_001397,
FUN_001582,
FUN_001982,
FUN_000939,
FUN_002277,
FUN_001307,
FUN_001462,
FUN_000031,CUL-2_1
FUN_001887,
FUN_001952,BET3_1
FUN_002112,
FUN_000831,
FUN_001458,
FUN_000710,
FUN_000908,
FUN_001092,
FUN_001780,
FUN_000215,
FUN_000120,
FUN_001438,
FUN_030686,
FUN_000186,
FUN_001790,
FUN_001188,
FUN_000254,
FUN_000785,
FUN_001379,BAZ2B_1
FUN_001478,BAZ2B_2
FUN_000069,
FUN_000484,
FUN_001033,
FUN_001151,
FUN_000860,
FUN_001391,
FUN_030719,
FUN_000388,
FUN_001044,
FUN_001484,
FUN_001143,
FUN_000143,
FUN_000707,
FUN_000955,
FUN_001469,
FUN_000395,METTL24_3
FUN_000302,
FUN_000379,EIF4G3_1
FUN_000323,
FUN_001053,
FUN_001255,
FUN_000078,
FUN_000645,
FUN_000883,
FUN_000567,
FUN_000829,
FUN_000250,
FUN_000717,
FUN_001108,
FUN_001171,
FUN_000513,
FUN_000246,
FUN_000634,REXO1_1
FUN_000026,SUPT6H_1
FUN_000858,
FUN_000913,
FUN_000714,
FUN_000904,
FUN_000053,
FUN_030180,
FUN_000698,
FUN_000884,
FUN_000155,
FUN_000438,
FUN_000293,CUL-2_2
FUN_000594,
FUN_000697,
FUN_000741,
FUN_000175,
FUN_000478,XPO1_1
FUN_000604,XPO1_2
FUN_000619,
FUN_000208,SKIV2L_1
FUN_000764,
FUN_000099,
FUN_000648,CNOT1_1
FUN_000182,
FUN_000361,
FUN_000702,
FUN_000238,
FUN_000602,
FUN_030225,
FUN_000117,HERC2_2
FUN_000652,
FUN_000380,
FUN_000762,
FUN_000308,
FUN_000103,
FUN_000235,
FUN_000229,
FUN_000498,
FUN_000482,
FUN_000452,
FUN_000025,SRSF2_1
FUN_000583,
FUN_000565,
FUN_000233,
FUN_000522,
FUN_000316,
FUN_000241,
FUN_000211,
FUN_000272,
FUN_000192,RPS9_1
FUN_000157,
FUN_000359,
FUN_000153,
FUN_000315,
FUN_000458,
FUN_000368,
FUN_000168,
FUN_001051,
FUN_003033,NFU1
FUN_003190,
FUN_003390,
FUN_003553,HPX5_1
FUN_003775,HPX5_2
FUN_005319,
FUN_006264,
FUN_006635,
FUN_007327,
FUN_007650,
FUN_007802,
FUN_008246,
FUN_008336,
FUN_009043,
FUN_009486,
FUN_009577,
FUN_009816,
FUN_009841,
FUN_009868,
FUN_010117,
FUN_010372,
FUN_010437,
FUN_010620,
FUN_010853,
FUN_011007,
FUN_011210,
FUN_011344,
FUN_011445,
FUN_011779,
FUN_011852,
FUN_012100,
FUN_012195,
FUN_012368,
FUN_012515,SSL1
FUN_012648,
FUN_013368,
FUN_013650,
FUN_013758,
FUN_014154,
FUN_014331,
FUN_015359,UNC5D
FUN_015434,
FUN_015653,UNC-5_6
FUN_015814,UNC-5_7
FUN_015905,
FUN_016283,UNC-5_9
FUN_016440,UNC-5_10
FUN_016611,
FUN_016758,
FUN_016891,
FUN_017126,
FUN_017171,RRP46
FUN_030593,
FUN_030594,
FUN_030595,
FUN_030596,
FUN_017764,
FUN_018067,
FUN_018241,
FUN_018463,
FUN_018640,
FUN_018741,
FUN_018866,
FUN_018941,
FUN_019296,
FUN_019352,
FUN_019364,
FUN_019476,
FUN_019492,
FUN_019561,
FUN_019589,
FUN_019743,RAB35
FUN_019863,MRPL1
FUN_020051,NT1_11
FUN_020218,SMC1_4
FUN_020511,
FUN_020695,
FUN_020836,
FUN_020876,
FUN_021235,
FUN_021316,EPS-15
FUN_021786,
FUN_021865,
FUN_021993,UNC13B
FUN_022266,UNC13A
FUN_022467,UNC-13
FUN_022854,
FUN_022921,
FUN_022935,
FUN_023230,
FUN_023430,
FUN_023606,
FUN_023729,
FUN_023769,
FUN_023796,
FUN_023877,ATXN2
FUN_023934,
FUN_024018,LIN10
FUN_024108,
FUN_024141,
FUN_024214,
FUN_024393,UBE2G2
FUN_024407,
FUN_024460,NT5C3
FUN_024489,
FUN_024514,
FUN_024537,
FUN_024629,
FUN_024660,
FUN_024703,
FUN_024748,
FUN_024788,
FUN_024814,
FUN_024839,
FUN_024927,
FUN_025046,
FUN_025094,
FUN_025122,
FUN_025145,
FUN_025203,TDC1_1
FUN_025249,QTRT1
FUN_025278,
FUN_025296,
FUN_025308,
FUN_025569,
FUN_025700,
FUN_025810,
FUN_026301,
FUN_026323,
FUN_026626,
FUN_026764,
FUN_026951,
FUN_026978,UGT-60_4
FUN_027004,
FUN_027012,UGT-60_5
FUN_027030,UGT-60_6
FUN_027048,UGT-60_7
FUN_027086,UGT-60_8
FUN_027109,MCCC2
FUN_027155,
FUN_027228,
FUN_027270,ADK2
FUN_027302,
FUN_027358,
FUN_027423,
FUN_027459,
FUN_027498,
FUN_027586,
FUN_027602,MSH4
FUN_027661,AC3_1
FUN_027679,AC3_2
FUN_027692,ADCY3
FUN_027720,AC3_3
FUN_027760,
FUN_027796,
FUN_027822,
FUN_027869,
FUN_027882,
FUN_027909,
FUN_027920,
FUN_027945,
FUN_027958,
FUN_027972,
FUN_027984,
FUN_030597,
FUN_028070,
FUN_028108,
FUN_028134,TRIM32_11
FUN_028160,
FUN_028248,
FUN_028297,
FUN_028319,
FUN_028411,
FUN_028426,NC2BETA
FUN_028433,
FUN_028484,TFB4
FUN_028495,REXO2
FUN_028505,
FUN_028525,
FUN_028533,
FUN_028544,
FUN_028560,
FUN_028612,
FUN_028614,
FUN_028626,
FUN_028631,
FUN_028644,
FUN_028652,
FUN_028655,
FUN_028766,
FUN_028769,
FUN_028792,RNF41
FUN_030598,
FUN_028863,
FUN_030599,
FUN_028921,
FUN_029015,
FUN_029024,
FUN_029102,
FUN_029119,
FUN_029125,
FUN_029137,
FUN_029143,
FUN_029153,SYT4
FUN_029207,
FUN_029210,
FUN_029242,
FUN_029244,IRD5
FUN_029257,
FUN_029268,
FUN_029277,
FUN_029304,
FUN_029328,
FUN_029335,
FUN_029344,
FUN_029379,
FUN_029388,
FUN_029393,ZFRP8
FUN_029399,
FUN_029402,
FUN_029414,
FUN_029416,
FUN_029420,
FUN_030600,
FUN_029438,
FUN_029446,
FUN_029454,
FUN_029504,
FUN_029512,
FUN_029538,
FUN_029554,
FUN_029557,
FUN_029574,
FUN_029584,
FUN_029596,
FUN_029605,
FUN_029608,
FUN_029625,
FUN_029629,
FUN_029639,
FUN_029643,
FUN_029646,
FUN_029655,MIP40
FUN_029660,
FUN_029663,
FUN_029669,
FUN_029674,
FUN_029702,
FUN_029712,
FUN_029726,
FUN_029727,
FUN_029728,
FUN_029732,
FUN_029734,SIR2
FUN_029742,4EBP
FUN_029774,PSMB5_1
FUN_029779,
FUN_029782,
FUN_029792,PLCH1
FUN_029800,
FUN_029810,
FUN_029815,
FUN_029855,
FUN_029863,
FUN_029871,
FUN_029876,AGO3
FUN_029881,
FUN_029885,GSTT1_2
FUN_029891,
FUN_029894,
FUN_029896,
FUN_029918,
FUN_029919,
FUN_029923,
FUN_029925,
FUN_029926,
FUN_029929,
FUN_029934,
FUN_029936,
FUN_029937,
FUN_029939,
FUN_029940,
FUN_029942,
FUN_029944,
FUN_029946,
FUN_029955,
FUN_029958,
FUN_029960,
FUN_029961,
FUN_029967,
FUN_000390,
FUN_001745,
FUN_002042,
FUN_003566,REXO1_4
FUN_003698,
FUN_004823,
FUN_005104,
FUN_005367,
FUN_005484,
FUN_007752,
FUN_009732,
FUN_010670,
FUN_010882,
FUN_011148,
FUN_011220,
FUN_011883,
FUN_012088,
FUN_012136,
FUN_012576,
FUN_012740,
FUN_012768,BRF1
FUN_012846,
FUN_012924,
FUN_013094,
FUN_013473,
FUN_013726,
FUN_013843,
FUN_013861,
FUN_013935,
FUN_015217,
FUN_016274,
FUN_016561,
FUN_016776,
FUN_016871,
FUN_017084,
FUN_017109,
FUN_017116,
FUN_017155,
FUN_017164,
FUN_017173,
FUN_017254,
FUN_017262,
FUN_017269,
FUN_017316,
FUN_017394,
FUN_017490,
FUN_017729,
FUN_017822,
FUN_017960,
FUN_017972,
FUN_018159,
FUN_018385,
FUN_018503,A4GNT_8
FUN_018606,
FUN_018783,
FUN_019250,
FUN_019755,
FUN_019801,
FUN_019824,
FUN_019879,
FUN_019997,
FUN_020091,
FUN_020148,
FUN_020241,
FUN_020366,
FUN_020416,
FUN_020744,
FUN_020783,RNF17_2
FUN_020902,
FUN_021089,
FUN_021472,
FUN_021681,
FUN_021783,
FUN_022382,
FUN_022515,
FUN_022753,
FUN_022846,
FUN_022933,
FUN_023025,
FUN_023067,
FUN_023089,
FUN_023142,
FUN_023496,
FUN_023782,
FUN_024035,
FUN_024049,
FUN_024185,
FUN_024206,
FUN_030236,
FUN_024445,
FUN_024533,
FUN_024547,
FUN_024558,
FUN_024661,
FUN_025491,
FUN_025641,
FUN_025702,
FUN_025756,
FUN_026057,
FUN_026068,
FUN_026227,CHEK2_5
FUN_026379,
FUN_026497,
FUN_026503,
FUN_026507,
FUN_026517,
FUN_026899,
FUN_026924,
FUN_026928,
FUN_026963,
FUN_027026,
FUN_027036,
FUN_027051,
FUN_027077,SYT14
FUN_027114,
FUN_027145,
FUN_027160,
FUN_027162,ABCD4
FUN_027171,
FUN_027220,
FUN_027288,
FUN_027309,
FUN_027383,
FUN_027442,
FUN_027455,
FUN_027483,
FUN_027490,
FUN_027516,
FUN_027653,
FUN_027660,
FUN_027838,
FUN_027848,
FUN_027861,
FUN_027870,
FUN_027879,
FUN_027885,
FUN_027894,
FUN_027898,
FUN_027904,
FUN_027940,
FUN_027946,ACO1_2
FUN_027954,ACO1_3
FUN_027991,
FUN_028016,
FUN_028061,
FUN_028085,
FUN_028101,
FUN_028130,
FUN_028369,
FUN_028513,
FUN_028596,
FUN_028680,
FUN_028686,
FUN_028748,
FUN_028763,
FUN_028781,
FUN_028819,
FUN_028828,
FUN_028837,
FUN_028874,
FUN_028882,
FUN_028936,
FUN_028947,
FUN_028983,
FUN_028994,
FUN_029260,
FUN_029264,
FUN_029281,CORO1A_6
FUN_029301,CORO1A_7
FUN_029325,
FUN_029350,
FUN_029358,C1QTNF2_46
FUN_029375,C1QTNF3_12
FUN_029452,RECQ1
FUN_029507,
FUN_029511,
FUN_029514,
FUN_029532,
FUN_029534,
FUN_029542,SF3B3_2
FUN_029544,SF3B3_3
FUN_029546,SF3B3_4
FUN_029548,HEATR2_10
FUN_029553,HEATR2_11
FUN_001177,
FUN_001367,SRP9
FUN_001642,
FUN_030389,
FUN_030390,
FUN_030391,
FUN_003409,
FUN_030392,
FUN_030393,
FUN_004293,SBNO1_5
FUN_004863,SBNO1_7
FUN_005281,SBNO1_8
FUN_005374,SBNO1_9
FUN_005496,SBNO1_10
FUN_005794,SBNO1_12
FUN_006010,SBNO1_13
FUN_006193,SNMP1_1
FUN_030394,
FUN_030395,
FUN_007021,
FUN_008855,
FUN_010383,
FUN_010631,
FUN_010862,
FUN_011062,
FUN_011264,
FUN_011359,FBXL4
FUN_011518,
FUN_011638,CDC2
FUN_011716,EIF3-S5
FUN_011783,
FUN_013657,
FUN_013709,SFXN1_2
FUN_013842,
FUN_013939,
FUN_013964,
FUN_014052,
FUN_014208,
FUN_014244,
FUN_014419,
FUN_030396,
FUN_014910,
FUN_015052,
FUN_015204,
FUN_015354,
FUN_015460,
FUN_015658,
FUN_015799,
FUN_015968,
FUN_030397,
FUN_017925,
FUN_018011,
FUN_018156,CCDC25
FUN_018209,
FUN_018330,UROC1_1
FUN_018445,UROC1_2
FUN_018520,
FUN_018568,
FUN_018985,
FUN_019251,MED20_1
FUN_019392,MED20_2
FUN_019477,
FUN_019653,
FUN_019788,
FUN_020188,
FUN_020341,
FUN_020399,
FUN_020419,
FUN_020661,
FUN_020764,
FUN_020899,
FUN_020960,
FUN_021001,
FUN_021069,
FUN_021115,
FUN_021181,
FUN_021348,
FUN_021459,WNT5B_1
FUN_021518,WNT5B_2
FUN_022388,
FUN_022827,
FUN_022842,
FUN_022932,
FUN_022971,
FUN_023146,TAF1_4
FUN_023263,TAF1_5
FUN_023287,
FUN_023315,
FUN_023380,
FUN_023417,
FUN_023544,
FUN_023601,KRT10
FUN_023617,
FUN_023715,
FUN_023866,
FUN_023959,TGL1_3
FUN_024013,MED14_2
FUN_024126,
FUN_024225,
FUN_024284,TGL1_4
FUN_024436,
FUN_024504,
FUN_024566,
FUN_024645,
FUN_024647,
FUN_024667,
FUN_024761,DESAT1_2
FUN_024876,
FUN_024918,C1QTNF2_35
FUN_024933,
FUN_024998,CNTNAP1
FUN_025076,
FUN_025251,FAR1_18
FUN_025317,
FUN_025327,
FUN_025384,
FUN_025454,TGL1_5
FUN_025533,
FUN_025548,
FUN_025617,
FUN_025664,FER3HCH_5
FUN_025696,FER3HCH_6
FUN_025767,
FUN_025827,
FUN_025852,
FUN_025870,
FUN_025937,DDX3X
FUN_026004,RPL8
FUN_026021,CUL3A_1
FUN_026076,
FUN_026101,
FUN_026150,
FUN_026169,
FUN_026186,
FUN_026202,
FUN_026222,
FUN_026271,
FUN_026276,MRC2
FUN_026349,
FUN_026377,
FUN_030398,
FUN_026422,C1QTNF2_38
FUN_026472,
FUN_026516,
FUN_026538,
FUN_026549,
FUN_026579,TMTC1_2
FUN_026684,
FUN_026718,
FUN_026784,
FUN_026837,
FUN_026875,
FUN_026892,
FUN_026965,
FUN_026993,
FUN_027062,
FUN_027099,
FUN_027136,
FUN_027175,
FUN_027207,RAPH1_2
FUN_027245,
FUN_027271,UNC-32_1
FUN_027290,UNC-32_2
FUN_027321,
FUN_027335,
FUN_027355,
FUN_027392,
FUN_027394,
FUN_027419,
FUN_027446,
FUN_027480,
FUN_027613,
FUN_027638,
FUN_027728,
FUN_027766,
FUN_027833,
FUN_027852,
FUN_027884,
FUN_027892,
FUN_027907,
FUN_027921,
FUN_027934,
FUN_027986,
FUN_027994,
FUN_027997,
FUN_028004,
FUN_028012,
FUN_028020,
FUN_028026,
FUN_028035,GNB2L1
FUN_028039,RACK1
FUN_028055,LMTK2
FUN_028114,
FUN_028131,
FUN_028157,
FUN_028209,
FUN_028227,
FUN_028281,
FUN_028312,
FUN_028324,
FUN_028442,
FUN_028457,
FUN_028469,
FUN_028537,
FUN_030399,
FUN_028660,C1QTNF2_43
FUN_030400,
FUN_028728,
FUN_028732,
FUN_028740,
FUN_028750,
FUN_028886,
FUN_028893,
FUN_028897,
FUN_028900,
FUN_002776,
FUN_002991,
FUN_003200,CDH24_1
FUN_003412,
FUN_003746,
FUN_004957,MAL-A5_1
FUN_005112,
FUN_005618,
FUN_005750,
FUN_005866,
FUN_006031,
FUN_006119,MAL-A5_2
FUN_006434,
FUN_006697,
FUN_007028,
FUN_007290,
FUN_007558,
FUN_008793,
FUN_008993,
FUN_009092,
FUN_009203,
FUN_009251,
FUN_009430,
FUN_009638,
FUN_009748,
FUN_009875,
FUN_010191,
FUN_010588,SMAD3
FUN_010820,
FUN_010892,TMEM69_1
FUN_010942,TMEM69_2
FUN_010996,
FUN_011190,
FUN_011466,
FUN_011740,
FUN_011955,FLI1
FUN_012162,
FUN_012535,
FUN_012682,
FUN_012757,
FUN_012882,
FUN_012979,
FUN_013422,
FUN_013810,
FUN_013942,
FUN_014292,
FUN_014453,
FUN_015168,
FUN_015513,
FUN_015542,
FUN_016180,
FUN_016899,
FUN_017174,
FUN_017207,
FUN_018223,
FUN_018422,
FUN_018552,
FUN_018677,
FUN_018869,
FUN_019899,
FUN_020233,
FUN_020294,
FUN_020904,
FUN_020989,
FUN_021145,
FUN_021299,
FUN_021572,
FUN_021666,
FUN_021886,POLR3A_3
FUN_022037,GTF2B_2
FUN_022114,ECT4_6
FUN_022283,
FUN_022455,
FUN_022582,
FUN_030479,
FUN_022749,
FUN_022863,
FUN_022948,
FUN_022984,
FUN_023139,
FUN_023145,
FUN_023211,
FUN_023245,PKAR1
FUN_023314,
FUN_023360,
FUN_023376,LENG1
FUN_023423,
FUN_023491,
FUN_023553,
FUN_023614,
FUN_023619,
FUN_023644,
FUN_023687,
FUN_023787,
FUN_023846,
FUN_023882,
